Team,Year,Season,Golddiff,Side,Count,TopGold,JglGold,MidGold,BotGold,SuppGold
SKT,2017,Spring,"[0.0, 0.18, -12.69, 57.27, 30.31, 4.47, 73.51, 39.33, -36.33, 49.18, 35.56, 73.69, 138.82, 137.69, 239.31, 222.27, 364.29, 335.56, 306.2, 288.0, 221.27, 195.89, 165.13, 126.58, -54.62, 162.69, 365.04, 392.07, -507.9, -1089.42, -1109.47, 10.61, -221.38, 650.31, 1327.68, 844.71, -1272.53, -1130.56, -705.65, 69.4, -3277.67, -2045.91, -1406.4, -471.11, -1696.0, 619.8, 308.25, 921.75, 699.5, -1899.67, -7019.0, -7122.0, -7914.0, -9611.0]",Both,"[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 43, 40, 38, 36, 33, 29, 26, 22, 21, 19, 18, 17, 15, 12, 11, 10, 9, 6, 5, 4, 4, 4, 3, 2, 1, 1, 1]","[500.0, 500.22, 512.24, 825.44, 1167.49, 1485.42, 1824.67, 2164.98, 2548.16, 2865.44, 3242.29, 3622.82, 3999.82, 4356.47, 4730.84, 5112.36, 5542.36, 5970.62, 6380.18, 6807.4, 7244.27, 7668.18, 8180.67, 8632.11, 9139.33, 9622.78, 10035.42, 10395.7, 10734.38, 11188.89, 11590.61, 12102.45, 12343.55, 12839.12, 13379.82, 13781.48, 13990.37, 14418.06, 15079.53, 15557.8, 15531.92, 15873.91, 16342.6, 16871.44, 17682.17, 18028.2, 18454.25, 18788.5, 19345.75, 19576.67, 20669.5, 22984.0, 23436.0, 24079.0]","[500.0, 500.11, 602.98, 959.53, 1319.33, 1644.69, 1945.91, 2268.87, 2614.11, 2945.2, 3289.6, 3637.47, 3994.98, 4327.11, 4691.69, 5088.67, 5460.67, 5802.18, 6187.47, 6541.42, 6903.09, 7275.16, 7662.91, 7994.07, 8390.51, 8817.53, 9216.67, 9550.4, 9879.5, 10277.84, 10531.19, 10902.15, 11115.55, 11459.23, 11814.45, 12265.43, 12532.11, 12974.83, 13450.82, 13752.0, 14119.33, 14340.45, 14569.9, 14741.44, 15353.67, 15250.4, 15629.5, 16234.25, 16691.75, 16014.67, 16821.0, 16796.0, 17288.0, 17603.0]","[500.0, 500.0, 561.47, 867.04, 1177.27, 1537.2, 1840.82, 2199.96, 2578.2, 2959.47, 3332.87, 3714.53, 4109.93, 4487.09, 4890.76, 5347.38, 5807.09, 6299.42, 6749.76, 7197.91, 7682.47, 8092.82, 8572.13, 9021.38, 9515.87, 10022.51, 10502.0, 10872.02, 11303.02, 11699.29, 12206.28, 12657.55, 12904.21, 13315.62, 13739.82, 14305.1, 14632.47, 14988.61, 15597.53, 16218.47, 16758.33, 16825.55, 17345.4, 17620.11, 18634.5, 18868.4, 20029.5, 20508.25, 20904.25, 21247.33, 21474.0, 22466.0, 23229.0, 24153.0]","[500.0, 500.0, 543.78, 861.31, 1222.11, 1561.82, 1885.82, 2215.22, 2600.49, 2962.2, 3341.29, 3702.38, 4085.73, 4454.33, 4894.56, 5274.87, 5700.76, 6146.58, 6601.58, 7022.07, 7457.24, 7872.93, 8299.69, 8759.98, 9240.84, 9704.73, 10227.82, 10643.77, 11018.15, 11424.24, 11853.53, 12292.55, 12514.93, 12979.92, 13454.68, 13902.52, 14446.63, 14815.83, 15313.24, 15684.93, 15718.0, 15996.55, 16395.5, 16724.22, 17192.67, 17415.6, 17732.25, 18166.25, 18547.5, 18806.0, 20741.0, 20157.0, 20620.0, 21314.0]","[500.0, 501.6, 529.04, 699.29, 901.76, 1072.87, 1263.22, 1439.82, 1646.98, 1852.76, 2085.58, 2278.82, 2502.4, 2737.27, 2994.69, 3251.56, 3547.02, 3814.71, 4099.33, 4372.6, 4655.56, 4953.11, 5249.89, 5536.58, 5855.87, 6180.33, 6489.76, 6716.14, 6968.28, 7285.74, 7560.25, 7847.7, 7997.62, 8374.31, 8585.91, 8904.14, 9122.37, 9383.33, 9822.29, 10141.13, 10175.5, 10374.64, 10699.0, 10821.89, 11514.83, 11466.8, 11951.75, 12350.0, 12664.0, 12899.0, 13295.5, 14380.0, 14902.0, 16112.0]"
SKT,2017,Spring,"[0.0, -0.9, -26.71, 57.33, 20.71, 45.67, 125.24, 108.0, 77.14, 309.05, 388.67, 519.71, 773.62, 722.71, 993.52, 1092.76, 1587.43, 1786.48, 2030.33, 2250.43, 2434.95, 2596.71, 3031.48, 3184.33, 3496.48, 4228.29, 4811.48, 4641.25, 3656.76, 3504.6, 3488.36, 5244.38, 3444.55, 5307.9, 6089.0, 6235.75, 2988.17, 3220.0, 6122.6, 7776.4, -1257.0, -572.0, -923.5, -2362.0, 7561.0, 7757.0, 7827.0, 9896.0, 10376.0]",Blue,"[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 43, 40, 38, 36, 33, 29, 26, 22, 21, 19, 18, 17, 15, 12, 11, 10, 9, 6, 5, 4, 4, 4, 3, 2, 1, 1, 1]","[500.0, 500.48, 508.52, 838.52, 1190.57, 1488.81, 1828.38, 2189.52, 2571.76, 2884.76, 3320.0, 3710.52, 4093.52, 4439.95, 4816.38, 5230.29, 5647.48, 6081.95, 6546.95, 6950.1, 7382.14, 7839.1, 8379.38, 8852.67, 9325.95, 9834.14, 10282.52, 10598.5, 10826.53, 11245.2, 11631.43, 12282.23, 12474.36, 12984.4, 13771.0, 14055.62, 13625.0, 14108.17, 15056.6, 15749.0, 14344.0, 14962.5, 15341.5, 15620.0, 17166.0, 17676.0, 17895.0, 18523.0, 19396.0]","[500.0, 500.24, 599.38, 978.95, 1327.9, 1670.9, 1963.48, 2278.57, 2591.14, 2921.71, 3278.57, 3663.38, 4040.52, 4338.33, 4717.38, 5115.86, 5496.14, 5797.62, 6206.57, 6547.67, 6871.52, 7275.1, 7647.19, 8007.67, 8375.0, 8832.05, 9238.05, 9526.8, 9728.59, 10118.6, 10461.57, 10965.23, 11199.36, 11692.5, 12025.89, 12477.38, 12400.33, 12756.83, 13524.6, 14017.4, 14689.5, 14977.5, 15423.0, 15875.5, 17725.0, 17878.0, 18437.0, 19247.0, 19660.0]","[500.0, 500.0, 562.33, 866.48, 1166.14, 1535.19, 1835.14, 2203.19, 2596.29, 2988.14, 3326.29, 3728.52, 4135.33, 4506.0, 4918.9, 5393.0, 5897.9, 6386.43, 6840.52, 7235.57, 7725.57, 8168.19, 8612.86, 9068.38, 9527.0, 10062.71, 10603.9, 11027.65, 11406.41, 11731.07, 12148.93, 12800.77, 12840.36, 13290.0, 13750.44, 14325.25, 14231.83, 14679.5, 15356.2, 16203.8, 16497.5, 16993.0, 17495.0, 17821.5, 19415.0, 19741.0, 19966.0, 20767.0, 21218.0]","[500.0, 500.0, 549.57, 855.38, 1206.71, 1559.9, 1903.62, 2205.57, 2574.95, 2994.9, 3349.81, 3700.48, 4089.29, 4457.14, 4973.29, 5343.24, 5786.0, 6222.62, 6681.24, 7126.62, 7566.81, 8018.9, 8403.1, 8864.71, 9301.29, 9822.71, 10385.81, 10846.5, 11184.53, 11468.13, 11847.57, 12507.62, 12592.55, 13137.5, 13843.89, 14262.38, 14651.83, 15067.33, 15719.6, 16352.6, 15378.0, 15971.5, 16314.5, 16523.5, 16840.0, 17302.0, 17462.0, 18186.0, 18526.0]","[500.0, 500.76, 528.9, 695.95, 879.38, 1047.43, 1242.71, 1401.62, 1595.1, 1819.14, 2048.95, 2257.43, 2460.76, 2711.19, 3011.95, 3256.95, 3570.14, 3815.38, 4105.62, 4369.29, 4664.48, 4966.38, 5251.62, 5559.33, 5846.05, 6211.29, 6517.19, 6798.75, 6980.88, 7264.13, 7532.07, 7892.85, 8061.55, 8514.5, 8770.89, 9114.75, 8981.0, 9331.67, 9941.2, 10434.0, 9728.0, 9971.0, 10186.5, 10410.0, 11431.0, 11647.0, 11851.0, 12489.0, 12784.0]"
SKT,2017,Spring,"[0.0, 1.12, -0.42, 57.21, 38.71, -31.58, 28.25, -20.75, -135.62, -178.21, -273.42, -316.58, -416.62, -374.21, -420.62, -539.42, -705.96, -934.0, -1202.42, -1429.12, -1715.71, -1904.83, -2342.92, -2548.96, -3161.83, -3394.71, -3525.58, -3302.87, -3586.13, -4085.52, -4035.36, -3391.35, -2461.67, -2260.69, -1968.62, -2472.85, -3239.0, -3305.83, -3550.75, -3784.1, -3681.8, -2373.44, -1527.12, 69.14, -3547.4, -1164.5, -2198.0, -2069.67, -2526.0, -1899.67, -7019.0, -7122.0, -7914.0, -9611.0]",Red,"[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 43, 40, 38, 36, 33, 29, 26, 22, 21, 19, 18, 17, 15, 12, 11, 10, 9, 6, 5, 4, 4, 4, 3, 2, 1, 1, 1]","[500.0, 500.0, 515.5, 814.0, 1147.29, 1482.46, 1821.42, 2143.5, 2527.5, 2848.54, 3174.29, 3546.08, 3917.83, 4283.42, 4656.0, 5009.17, 5450.38, 5873.21, 6234.25, 6682.54, 7123.62, 7518.62, 8006.79, 8439.12, 8976.04, 9437.83, 9819.21, 10219.35, 10666.26, 11152.17, 11564.64, 11985.6, 12263.61, 12748.31, 13109.0, 13612.77, 14159.0, 14573.0, 15089.08, 15462.2, 15769.5, 16076.44, 16592.88, 17229.0, 17785.4, 18116.25, 18640.67, 18877.0, 19329.0, 19576.67, 20669.5, 22984.0, 23436.0, 24079.0]","[500.0, 500.0, 606.12, 942.54, 1311.83, 1621.75, 1930.54, 2260.38, 2634.21, 2965.75, 3299.25, 3614.79, 3955.12, 4317.29, 4669.21, 5064.88, 5429.62, 5806.17, 6170.75, 6535.96, 6930.71, 7275.21, 7676.67, 7982.17, 8404.08, 8804.83, 9197.96, 9570.91, 9991.04, 10381.7, 10575.5, 10861.15, 11064.33, 11313.44, 11668.08, 12135.0, 12592.92, 13083.83, 13420.08, 13619.3, 14005.3, 14198.89, 14356.62, 14417.43, 14879.4, 14593.5, 14693.67, 15230.0, 15702.33, 16014.67, 16821.0, 16796.0, 17288.0, 17603.0]","[500.0, 500.0, 560.71, 867.54, 1187.0, 1538.96, 1845.79, 2197.12, 2562.38, 2934.38, 3338.62, 3702.29, 4087.71, 4470.54, 4866.12, 5307.46, 5727.62, 6223.29, 6670.33, 7164.96, 7644.75, 8026.88, 8536.5, 8980.25, 9506.12, 9987.33, 10412.83, 10736.7, 11226.61, 11678.57, 12242.77, 12564.45, 12943.22, 13331.62, 13732.46, 14292.69, 14817.38, 15143.17, 15698.08, 16225.8, 16810.5, 16788.33, 17308.0, 17562.57, 18478.4, 18650.25, 20050.67, 20422.0, 20799.67, 21247.33, 21474.0, 22466.0, 23229.0, 24153.0]","[500.0, 500.0, 561.47, 867.04, 1177.27, 1537.2, 1840.82, 2199.96, 2578.2, 2959.47, 3332.87, 3714.53, 4109.93, 4487.09, 4890.76, 5347.38, 5807.09, 6299.42, 6749.76, 7197.91, 7682.47, 8092.82, 8572.13, 9021.38, 9515.87, 10022.51, 10502.0, 10872.02, 11303.02, 11699.29, 12206.28, 12657.55, 12904.21, 13315.62, 13739.82, 14305.1, 14632.47, 14988.61, 15597.53, 16218.47, 16758.33, 16825.55, 17345.4, 17620.11, 18634.5, 18868.4, 20029.5, 20508.25, 20904.25, 21247.33, 21474.0, 22466.0, 23229.0, 24153.0]","[500.0, 502.33, 529.17, 702.21, 921.33, 1095.12, 1281.17, 1473.25, 1692.38, 1882.17, 2117.62, 2297.54, 2538.83, 2760.08, 2979.58, 3246.83, 3526.79, 3814.12, 4093.83, 4375.5, 4647.75, 4941.5, 5248.38, 5516.67, 5864.46, 6153.25, 6465.75, 6644.3, 6958.96, 7299.83, 7578.18, 7818.35, 7958.56, 8286.69, 8457.85, 8774.54, 9187.62, 9409.17, 9772.75, 9994.7, 10265.0, 10464.33, 10827.12, 10939.57, 11531.6, 11421.75, 11985.33, 12303.67, 12624.0, 12899.0, 13295.5, 14380.0, 14902.0, 16112.0]"
MVP,2017,Spring,"[0.0, -16.44, -3.66, 61.84, 101.68, 142.72, 187.56, 181.9, 209.98, 263.6, 192.14, 183.02, 279.82, 191.18, 327.7, 365.6, 417.4, 495.68, 520.94, 663.54, 530.86, 627.46, 675.38, 750.7, 870.66, 971.38, 1703.96, 1478.88, 1140.17, 1526.86, 1714.12, 2120.87, 2108.39, 2616.7, 2504.85, 2919.81, 2080.35, 2523.38, 2354.11, 1372.4, 1679.23, 2097.36, 3337.56, 3752.38, 1663.17, -1195.5, -1119.75, -3562.33, -3276.0, -4605.67, -4461.0, -6581.0, -7059.5, -7515.0, -12568.0, -11888.0, -12275.0, -11198.0, -11062.0, -11020.0, -10146.0, -8666.0, -8875.0, -12452.0]",Both,"[50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 49, 48, 46, 44, 40, 38, 33, 30, 27, 26, 23, 21, 18, 15, 13, 11, 9, 8, 6, 4, 4, 3, 3, 3, 3, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[500.0, 500.0, 512.5, 821.38, 1136.3, 1478.34, 1798.52, 2128.34, 2451.14, 2772.18, 3138.38, 3460.38, 3853.58, 4206.8, 4601.18, 4956.46, 5296.72, 5670.72, 6035.26, 6394.76, 6794.98, 7151.4, 7512.2, 7903.8, 8319.46, 8708.14, 9106.53, 9472.1, 9927.78, 10276.82, 10770.78, 11245.92, 11783.85, 12103.0, 12430.37, 12840.15, 13068.43, 13684.0, 14023.11, 14325.8, 14508.15, 14638.91, 14826.0, 15023.88, 15367.5, 15568.25, 16013.0, 16214.0, 16526.0, 16906.0, 17351.0, 18323.5, 18705.0, 18956.0, 19468.0, 19636.0, 20401.0, 20573.0, 20819.0, 21304.0, 21501.0, 21701.0, 22072.0, 23255.0]","[500.0, 501.06, 606.22, 987.8, 1367.02, 1704.62, 2004.56, 2290.26, 2626.3, 2948.88, 3266.04, 3577.58, 3907.72, 4253.58, 4636.42, 4979.44, 5339.56, 5659.44, 6008.76, 6379.22, 6745.8, 7143.32, 7497.82, 7855.38, 8248.62, 8648.86, 9050.18, 9399.17, 9809.3, 10154.43, 10656.0, 11137.21, 11694.88, 11965.63, 12287.15, 12642.42, 12983.17, 13530.62, 13734.94, 14169.53, 14298.54, 14522.45, 14531.89, 14960.62, 15614.83, 15490.0, 15889.5, 16297.33, 16498.33, 16841.0, 17309.33, 18660.5, 19075.0, 19429.0, 19673.0, 19794.0, 20791.0, 21020.0, 21233.0, 21559.0, 21682.0, 21835.0, 22075.0, 22801.0]","[500.0, 508.0, 570.74, 868.38, 1206.92, 1553.36, 1889.1, 2215.72, 2590.42, 2960.48, 3320.78, 3696.6, 4074.42, 4416.08, 4828.12, 5191.46, 5533.9, 5890.46, 6260.66, 6634.08, 7026.48, 7393.9, 7773.74, 8101.14, 8493.3, 8877.94, 9299.98, 9657.67, 10056.15, 10464.66, 11030.7, 11444.97, 11931.61, 12236.2, 12648.07, 13064.42, 13282.74, 13892.14, 14234.89, 14702.67, 14997.31, 15265.45, 15734.11, 15998.25, 17074.17, 17877.5, 18355.75, 19030.33, 19369.0, 19838.33, 20340.0, 21055.0, 21445.0, 21762.0, 20874.0, 20996.0, 21778.0, 22167.0, 22314.0, 22710.0, 22832.0, 22956.0, 23162.0, 24160.0]","[500.0, 500.66, 537.9, 832.14, 1174.28, 1502.38, 1808.56, 2123.9, 2487.4, 2808.52, 3172.0, 3546.12, 3883.32, 4273.08, 4712.84, 5093.4, 5475.6, 5836.7, 6201.98, 6579.1, 6973.54, 7354.0, 7745.7, 8142.48, 8544.22, 8974.14, 9466.84, 9890.12, 10362.39, 10774.98, 11271.02, 11774.5, 12333.06, 12573.13, 12949.26, 13480.0, 13875.13, 14459.62, 14629.5, 15140.33, 15560.46, 15831.0, 16133.89, 16585.75, 17204.83, 17552.25, 18275.0, 18687.33, 19293.67, 19897.0, 20443.0, 21688.5, 22042.0, 22629.0, 24126.0, 24248.0, 24770.0, 25105.0, 25420.0, 26014.0, 26464.0, 26691.0, 27042.0, 28723.0]","[500.0, 502.66, 523.62, 697.12, 888.34, 1078.92, 1250.78, 1432.04, 1623.96, 1842.36, 2061.74, 2263.36, 2473.84, 2728.94, 3032.42, 3265.9, 3529.52, 3800.74, 4065.5, 4320.72, 4605.78, 4895.58, 5170.12, 5466.6, 5770.46, 6072.56, 6414.55, 6704.96, 7070.91, 7379.0, 7767.95, 8163.34, 8555.39, 8853.4, 9148.93, 9486.42, 9730.74, 10236.0, 10464.28, 10832.8, 11160.69, 11229.91, 11330.56, 11595.5, 12147.5, 12705.25, 13136.0, 13756.33, 14000.33, 14406.67, 14843.0, 15496.5, 15883.5, 16236.5, 17215.0, 17401.0, 17949.0, 18140.0, 18449.0, 19195.0, 19385.0, 19578.0, 19968.0, 20703.0]"
MVP,2017,Spring,"[0.0, -31.12, -28.24, -60.2, 6.8, 68.84, 42.16, -12.76, -111.36, -110.96, -103.2, -178.64, -202.24, -258.72, -83.44, -76.56, -169.76, -406.36, -542.32, -532.84, -688.92, -550.64, -980.72, -983.72, -1041.6, -1104.92, -148.96, -737.87, -546.43, -152.17, 1217.52, 2124.7, 3256.65, 2510.6, 2799.23, 4067.33, 2699.67, 5359.12, 3267.5, 2125.4, 318.5, -34.5, -525.0, -871.5, 778.5, -4357.0, -3816.0, -3941.0, -3183.0, -3920.0, -2279.0]",Blue,"[50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 49, 48, 46, 44, 40, 38, 33, 30, 27, 26, 23, 21, 18, 15, 13, 11, 9, 8, 6, 4, 4, 3, 3, 3, 3, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[500.0, 500.0, 517.12, 831.64, 1156.08, 1513.88, 1850.68, 2181.12, 2516.48, 2826.32, 3166.08, 3473.92, 3891.32, 4220.6, 4637.56, 5002.8, 5338.56, 5726.6, 6099.6, 6477.28, 6875.92, 7212.08, 7582.64, 7970.72, 8367.68, 8765.56, 9181.38, 9567.35, 9994.87, 10390.3, 10892.29, 11376.7, 11903.0, 12297.2, 12628.0, 13049.08, 13052.67, 13756.5, 14268.83, 14176.4, 14482.75, 13940.5, 14257.0, 14502.5, 14999.5, 14338.0, 14930.0, 15358.0, 15652.0, 15919.0, 16179.0]","[500.0, 501.32, 608.64, 1000.16, 1410.32, 1739.28, 2054.44, 2315.64, 2634.48, 2978.52, 3269.12, 3575.64, 3924.6, 4261.72, 4646.4, 4996.24, 5398.56, 5711.36, 6088.84, 6429.68, 6783.44, 7180.68, 7563.32, 7928.92, 8349.24, 8782.8, 9247.92, 9578.96, 9978.87, 10373.26, 10922.9, 11469.6, 11882.65, 12273.27, 12603.62, 12933.0, 13250.67, 13868.0, 13906.5, 14338.6, 14590.75, 14788.0, 14957.0, 15150.0, 15761.5, 13895.0, 14332.0, 14570.0, 14789.0, 14955.0, 15586.0]","[500.0, 516.0, 580.08, 871.84, 1223.24, 1563.12, 1902.88, 2225.72, 2616.32, 2982.12, 3346.8, 3721.88, 4090.24, 4419.36, 4865.52, 5223.32, 5539.6, 5897.28, 6271.28, 6641.12, 7051.0, 7408.44, 7798.24, 8150.88, 8570.16, 8972.4, 9451.08, 9785.04, 10238.09, 10683.09, 11299.14, 11751.8, 12345.29, 12737.67, 13167.0, 13633.25, 13728.33, 14523.88, 14928.83, 15323.2, 15427.75, 15549.0, 15884.5, 16440.0, 16955.5, 17650.0, 17959.0, 18166.0, 18610.0, 18810.0, 19743.0]","[500.0, 501.32, 538.96, 835.72, 1174.6, 1503.56, 1813.32, 2131.88, 2527.8, 2850.0, 3222.68, 3566.8, 3921.8, 4318.32, 4784.76, 5190.76, 5548.72, 5906.44, 6283.8, 6647.52, 7020.64, 7433.88, 7846.12, 8242.4, 8647.2, 9076.92, 9630.75, 10011.43, 10412.3, 10950.39, 11432.9, 11948.55, 12530.41, 12684.4, 13060.23, 13661.92, 13955.33, 14792.62, 14810.5, 15402.8, 15749.0, 15686.0, 16174.5, 16638.5, 17662.0, 16486.0, 17016.0, 17395.0, 18012.0, 18407.0, 18805.0]","[500.0, 502.36, 523.92, 694.36, 885.16, 1069.16, 1245.0, 1427.12, 1630.44, 1838.12, 2061.0, 2250.84, 2463.68, 2717.84, 3042.4, 3266.72, 3521.8, 3814.0, 4095.4, 4350.52, 4614.8, 4892.72, 5196.68, 5488.6, 5805.32, 6133.68, 6517.08, 6815.57, 7142.09, 7490.96, 7944.38, 8343.85, 8742.41, 9133.0, 9437.23, 9776.92, 9967.0, 10761.62, 10972.5, 11364.0, 11594.5, 11178.5, 11465.0, 11903.5, 12422.0, 12586.0, 12960.0, 13228.0, 13585.0, 13852.0, 14501.0]"
MVP,2017,Spring,"[0.0, -1.76, 20.92, 183.88, 196.56, 216.6, 332.96, 376.56, 531.32, 638.16, 487.48, 544.68, 761.88, 641.08, 738.84, 807.76, 1004.56, 1397.72, 1584.2, 1859.92, 1750.64, 1805.56, 2331.48, 2485.12, 2782.92, 3047.68, 3482.76, 3518.28, 2826.78, 3365.81, 2263.0, 2116.61, 888.38, 2722.8, 2231.5, 1936.21, 1682.21, 778.31, 1897.42, 995.9, 2284.0, 2571.11, 4441.14, 5293.67, 2105.5, -141.67, -221.0, -3373.0, -3322.5, -4948.5, -5552.0, -6581.0, -7059.5, -7515.0, -12568.0, -11888.0, -12275.0, -11198.0, -11062.0, -11020.0, -10146.0, -8666.0, -8875.0, -12452.0]",Red,"[50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 49, 48, 46, 44, 40, 38, 33, 30, 27, 26, 23, 21, 18, 15, 13, 11, 9, 8, 6, 4, 4, 3, 3, 3, 3, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[500.0, 500.0, 507.88, 811.12, 1116.52, 1442.8, 1746.36, 2075.56, 2385.8, 2718.04, 3110.68, 3446.84, 3815.84, 4193.0, 4564.8, 4910.12, 5254.88, 5614.84, 5970.92, 6312.24, 6714.04, 7090.72, 7441.76, 7836.88, 8271.24, 8650.72, 9034.68, 9384.48, 9860.7, 10152.52, 10636.47, 11100.61, 11657.25, 11908.8, 12246.86, 12661.07, 13078.57, 13639.38, 13900.25, 14400.5, 14519.44, 14794.11, 14988.57, 15197.67, 15551.5, 15978.33, 16374.0, 16642.0, 16963.0, 17399.5, 17937.0, 18323.5, 18705.0, 18956.0, 19468.0, 19636.0, 20401.0, 20573.0, 20819.0, 21304.0, 21501.0, 21701.0, 22072.0, 23255.0]","[500.0, 500.8, 603.8, 975.44, 1323.72, 1669.96, 1954.68, 2264.88, 2618.12, 2919.24, 3262.96, 3579.52, 3890.84, 4245.44, 4626.44, 4962.64, 5280.56, 5607.52, 5928.68, 6328.76, 6708.16, 7105.96, 7432.32, 7781.84, 8148.0, 8514.92, 8860.36, 9233.76, 9639.74, 9914.76, 10361.0, 10767.89, 11495.38, 11658.0, 11993.29, 12393.36, 12811.21, 13323.0, 13649.17, 14085.0, 14168.67, 14463.44, 14410.43, 14897.5, 15541.5, 16021.67, 16408.67, 17161.0, 17353.0, 17784.0, 18171.0, 18660.5, 19075.0, 19429.0, 19673.0, 19794.0, 20791.0, 21020.0, 21233.0, 21559.0, 21682.0, 21835.0, 22075.0, 22801.0]","[500.0, 500.0, 561.4, 864.92, 1190.6, 1543.6, 1875.32, 2205.72, 2564.52, 2938.84, 3294.76, 3671.32, 4058.6, 4412.8, 4790.72, 5159.6, 5528.2, 5883.64, 6250.04, 6627.04, 7001.96, 7379.36, 7749.24, 8051.4, 8416.44, 8783.48, 9154.92, 9540.48, 9874.22, 10225.43, 10734.0, 11104.06, 11492.06, 11734.73, 12166.21, 12576.86, 12996.29, 13503.38, 13887.92, 14392.4, 14806.0, 15202.44, 15691.14, 15851.0, 17133.5, 17953.33, 18488.0, 19462.5, 19748.5, 20352.5, 20638.5, 21055.0, 21445.0, 21762.0, 20874.0, 20996.0, 21778.0, 22167.0, 22314.0, 22710.0, 22832.0, 22956.0, 23162.0, 24160.0]","[500.0, 508.0, 570.74, 868.38, 1206.92, 1553.36, 1889.1, 2215.72, 2590.42, 2960.48, 3320.78, 3696.6, 4074.42, 4416.08, 4828.12, 5191.46, 5533.9, 5890.46, 6260.66, 6634.08, 7026.48, 7393.9, 7773.74, 8101.14, 8493.3, 8877.94, 9299.98, 9657.67, 10056.15, 10464.66, 11030.7, 11444.97, 11931.61, 12236.2, 12648.07, 13064.42, 13282.74, 13892.14, 14234.89, 14702.67, 14997.31, 15265.45, 15734.11, 15998.25, 17074.17, 17877.5, 18355.75, 19030.33, 19369.0, 19838.33, 20340.0, 21055.0, 21445.0, 21762.0, 20874.0, 20996.0, 21778.0, 22167.0, 22314.0, 22710.0, 22832.0, 22956.0, 23162.0, 24160.0]","[500.0, 502.96, 523.32, 699.88, 891.52, 1088.68, 1256.56, 1436.96, 1617.48, 1846.6, 2062.48, 2275.88, 2484.0, 2740.04, 3022.44, 3265.08, 3537.24, 3787.48, 4035.6, 4290.92, 4596.76, 4898.44, 5143.56, 5444.6, 5735.6, 6011.44, 6316.12, 6603.2, 6999.74, 7256.38, 7572.95, 7962.78, 8356.69, 8573.8, 8881.21, 9237.43, 9578.86, 9912.54, 10210.17, 10567.2, 10967.89, 11241.33, 11292.14, 11492.83, 12010.25, 12745.0, 13194.67, 14020.5, 14208.0, 14684.0, 15014.0, 15496.5, 15883.5, 16236.5, 17215.0, 17401.0, 17949.0, 18140.0, 18449.0, 19195.0, 19385.0, 19578.0, 19968.0, 20703.0]"
